ID;Date;Video Name check in;Video link;Video check:in check;Video Name check out;Video link.1;Video check:out check;Check:in;Check:out;Duration;Flight event;Way out;No. Videos;iNat Sharing;Class;Order;Suborder;Infraorder;Superfamily;Family;Subfamily;Genus;Species;Classification class;Classification class refined;Parent folder 1;Parent folder 2;Parent folder 3;Parent folder 4;Parent folder 5;Parent folder 6;Key
227;2021-07-25;2021-07-25_07-33-40;video;ok;2021-07-25_07-33-40;video;ok;2021-07-25 07:33:40;2021-07-25 07:33:58;0 days 00:00:18;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;Muscomorpha;Lauxanioidea;Lauxaniidae;Lauxaniinae;Sapromyza;#N/C;fruit_fly;lauxaniid_fly;nan;Lauxanioidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Lauxanioidea.Lauxaniidae.Lauxaniinae.Sapromyza.#N/C
228;2021-07-25;2021-07-25_08-13-22;video;ok;2021-07-25_08-13-22;video;ok;2021-07-25 08:13:22;2021-07-25 08:14:07;0 days 00:00:45;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;Muscomorpha;Syrphoidea;Syrphidae;Syrphinae;Melanostoma;#N/C;hoverfly;hoverfly;Syrphidae;Syrphoidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Syrphoidea.Syrphidae.Syrphinae.Melanostoma.#N/C
229;2021-07-25;2021-07-25_08-24-44;video;ok;2021-07-25_08-24-44;video;ok;2021-07-25 08:24:44;2021-07-25 08:24:59;0 days 00:00:15;no;entrance;1 video;yes;Insecta;Diptera;Brachycera;Muscomorpha;Oestroidea;Sarcophagidae;Sarcophaginae;Sarcophaga;#N/C;flesh_fly;flesh_fly;nan;Oestroidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Oestroidea.Sarcophagidae.Sarcophaginae.Sarcophaga.#N/C
230;2021-07-25;2021-07-25_11-23-11;video;ok;2021-07-25_11-23-11;video;ok;2021-07-25 11:23:11;2021-07-25 11:23:46;0 days 00:00:35;?;exit;1 video;yes;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;Muscoidea;fly;nan;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Muscoidea.#N/C.#N/C.#N/C.#N/C
231;2021-07-25;2021-07-25_11-25-15;video;ok;2021-07-25_11-25-15;video;ok;2021-07-25 11:25:15;2021-07-25 11:25:34;0 days 00:00:19;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Asilomorpha;Asiloidea;Asilidae;Asilinae;#N/C;#N/C;robber_fly;robber_fly;nan;Asiloidea;Asilomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Asilomorpha.Asiloidea.Asilidae.Asilinae.#N/C.#N/C
232;2021-07-25;2021-07-25_13-00-42;video;ok;2021-07-25_13-00-42;video;ok;2021-07-25 13:00:42;2021-07-25 13:01:08;0 days 00:00:26;yes;exit;1 video;no;Insecta;Diptera;Nematocera;Bibionomorpha;Sciaroidea;Mycetophilidae;#N/C;#N/C;#N/C;Sciaroidea;fungus_gnat;nan;Sciaroidea;Bibionomorpha;Nematocera;Diptera;Insecta;Insecta.Diptera.Nematocera.Bibionomorpha.Sciaroidea.Mycetophilidae.#N/C.#N/C.#N/C
233;2021-07-25;2021-07-25_13-00-42;video;ok;2021-07-25_13-00-42;video;ok;2021-07-25 13:01:05;2021-07-25 13:01:18;0 days 00:00:13;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Asilomorpha;Asiloidea;Asilidae;Asilinae;Tolmerus;#N/C;robber_fly;robber_fly;nan;Asiloidea;Asilomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Asilomorpha.Asiloidea.Asilidae.Asilinae.Tolmerus.#N/C
234;2021-07-25;2021-07-25_14-19-28;video;ok;2021-07-25_14-19-28;video;ok;2021-07-25 14:19:28;2021-07-25 14:25:32;0 days 00:06:04;no;entrance;1 video;yes;Insecta;Coleoptera;Polyphaga;Cucujiformia;Chrysomeloidea;Chrysomelidae;Chrysomelinae;Chrysolina;#N/C;leaf_beetle;leaf_beetle;nan;Chrysomeloidea;Cucujiformia;Polyphaga;Coleoptera;Insecta;Insecta.Coleoptera.Polyphaga.Cucujiformia.Chrysomeloidea.Chrysomelidae.Chrysomelinae.Chrysolina.#N/C
235;2021-07-25;2021-07-25_14-44-16;video;ok;2021-07-25_14-44-16;video;ok;2021-07-25 14:44:16;2021-07-25 14:44:24;0 days 00:00:08;yes;exit;1 video;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Brachycera;Brachycera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.Brachycera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
236;2021-07-25;2021-07-25_15-20-26;video;ok;2021-07-25_15-20-26;video;ok;2021-07-25 15:20:26;2021-07-25 15:20:29;0 days 00:00:03;yes;exit;1 video;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Brachycera;Brachycera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.Brachycera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
237;2021-07-25;2021-07-25_15-31-07;video;ok;2021-07-25_15-31-07;video;ok;2021-07-25 15:31:07;2021-07-25 15:39:27;0 days 00:08:20;?;?;1 video;yes;Insecta;Coleoptera;Polyphaga;Cucujiformia;Curculionoidea;Curculionidae;Entiminae;Sitona;lineatus;weevil;weevil;nan;Curculionoidea;Cucujiformia;Polyphaga;Coleoptera;Insecta;Insecta.Coleoptera.Polyphaga.Cucujiformia.Curculionoidea.Curculionidae.Entiminae.Sitona.lineatus
238;2021-07-25;2021-07-25_15-39-14;video;ok;2021-07-25_15-39-14;video;ok;2021-07-25 15:39:16;2021-07-25 15:39:24;0 days 00:00:08;yes;exit;1 video;yes;Insecta;Diptera;Nematocera;Bibionomorpha;Sciaroidea;Mycetophilidae;#N/C;#N/C;#N/C;Sciaroidea;fungus_gnat;nan;Sciaroidea;Bibionomorpha;Nematocera;Diptera;Insecta;Insecta.Diptera.Nematocera.Bibionomorpha.Sciaroidea.Mycetophilidae.#N/C.#N/C.#N/C
239;2021-07-25;2021-07-25_15-45-45;video;ok;2021-07-25_15-45-45;video;ok;2021-07-25 15:45:45;2021-07-25 15:45:50;0 days 00:00:05;?;?;1 video;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Brachycera;Brachycera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.Brachycera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
240;2021-07-25;2021-07-25_17-05-06;video;ok;2021-07-25_17-05-06;video;ok;2021-07-25 17:05:06;2021-07-25 18:17:21;0 days 01:12:15;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Muscomorpha;Syrphoidea;Syrphidae;Syrphinae;Sphaerophoria;#N/C;hoverfly;hoverfly;Syrphidae;Syrphoidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Syrphoidea.Syrphidae.Syrphinae.Sphaerophoria.#N/C
241;2021-07-25;2021-07-25_17-35-21;video;ok;2021-07-25_17-39-05;video;ok;2021-07-25 17:35:24;2021-07-25 17:39:12;0 days 00:03:48;yes;exit;2 videos;yes;Insecta;Diptera;Brachycera;Asilomorpha;Asiloidea;Asilidae;Asilinae;Tolmerus;#N/C;robber_fly;robber_fly;nan;Asiloidea;Asilomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Asilomorpha.Asiloidea.Asilidae.Asilinae.Tolmerus.#N/C
242;2021-07-25;2021-07-25_18-15-09;video;ok;2021-07-25_18-15-09;video;ok;2021-07-25 18:18:18;2021-07-25 18:18:31;0 days 00:00:13;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Asilomorpha;Empidoidea;Dolichopodidae;#N/C;#N/C;#N/C;dance_fly;dance_fly;nan;Empidoidea;Asilomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Asilomorpha.Empidoidea.Dolichopodidae.#N/C.#N/C.#N/C
243;2021-07-25;2021-07-25_18-15-09;video;ok;2021-07-25_18-15-09;video;ok;2021-07-25 18:15:09;2021-07-25 18:19:56;0 days 00:04:47;no;exit;1 video;yes;Insecta;Hymenoptera;Apocrita;Aculeata;Formicoidea;Formicidae;Formicinae;Lasius;#N/C;ant;ant;Formicidae;Formicoidea;Aculeata;Apocrita;Hymenoptera;Insecta;Insecta.Hymenoptera.Apocrita.Aculeata.Formicoidea.Formicidae.Formicinae.Lasius.#N/C
244;2021-07-25;2021-07-25_18-25-07;video;ok;2021-07-25_18-25-07;video;ok;2021-07-25 18:25:07;2021-07-25 18:25:11;0 days 00:00:04;yes;exit;1 video;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Brachycera;Brachycera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.Brachycera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
245;2021-07-25;2021-07-25_18-28-23;video;ok;2021-07-25_18-28-23;video;ok;2021-07-25 18:28:23;2021-07-25 18:29:25;0 days 00:01:02;yes;exit;1 video;yes;Insecta;Coleoptera;Polyphaga;Cucujiformia;Chrysomeloidea;Chrysomelidae;Criocerinae;Oulema;#N/C;leaf_beetle;leaf_beetle;nan;Chrysomeloidea;Cucujiformia;Polyphaga;Coleoptera;Insecta;Insecta.Coleoptera.Polyphaga.Cucujiformia.Chrysomeloidea.Chrysomelidae.Criocerinae.Oulema.#N/C
246;2021-07-26;2021-07-26_06-06-15;video;ok;2021-07-26_06-06-15;video;ok;2021-07-26 06:06:15;2021-07-26 06:06:22;0 days 00:00:07;yes;exit;1 video;yes;Insecta;Lepidoptera;Glossata;Heterocera;Pyraloidea;Pyralidae;Pyralinae;Synaphe;punctalis;moth;moth;nan;nan;Heterocera;Glossata;Lepidoptera;Insecta;Insecta.Lepidoptera.Glossata.Heterocera.Pyraloidea.Pyralidae.Pyralinae.Synaphe.punctalis
247;2021-07-26;2021-07-26_06-18-38;video;ok;2021-07-26_06-20-27;video;ok;2021-07-26 06:18:38;2021-07-26 06:20:36;0 days 00:01:58;yes;exit;2 videos;no;Insecta;Lepidoptera;Glossata;Heterocera;Pyraloidea;Pyralidae;0;Synaphe;punctalis;moth;moth;nan;nan;Heterocera;Glossata;Lepidoptera;Insecta;Insecta.Lepidoptera.Glossata.Heterocera.Pyraloidea.Pyralidae.0.Synaphe.punctalis
248;2021-07-26;2021-07-26_07-42-51;video;ok;2021-07-26_07-42-51;video;ok;2021-07-26 07:42:51;2021-07-26 07:42:55;0 days 00:00:04;yes;exit;1 video;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Brachycera;Brachycera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.Brachycera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
249;2021-07-26;2021-07-26_08-11-41;video;ok;2021-07-26_08-11-41;video;ok;2021-07-26 08:11:41;2021-07-26 08:11:58;0 days 00:00:17;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;Muscomorpha;Tephritoidea;Pallopteridae;#N/C;#N/C;#N/C;fruit_fly;true_fruit_fly;Pallopteridae;Tephritoidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Tephritoidea.Pallopteridae.#N/C.#N/C.#N/C
250;2021-07-26;2021-07-26_09-30-06;video;ok;2021-07-26_09-30-06;video;ok;2021-07-26 09:30:06;2021-07-26 09:30:11;0 days 00:00:05;yes;exit;1 video;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Brachycera;Brachycera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.Brachycera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
251;2021-07-26;2021-07-26_10-26-55;video;ok;2021-07-26_10-26-55;video;ok;2021-07-26 10:26:55;2021-07-26 10:27:00;0 days 00:00:05;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Asilomorpha;Asiloidea;Asilidae;Asilinae;#N/C;#N/C;robber_fly;robber_fly;nan;Asiloidea;Asilomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Asilomorpha.Asiloidea.Asilidae.Asilinae.#N/C.#N/C
252;2021-07-26;2021-07-26_10-59-11;video;ok;2021-07-26_10-59-11;video;ok;2021-07-26 10:59:11;2021-07-26 10:59:15;0 days 00:00:04;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Brachycera;Brachycera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.Brachycera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
253;2021-07-26;2021-07-26_11-05-54;video;ok;2021-07-26_11-05-54;video;ok;2021-07-26 11:05:54;2021-07-26 11:05:59;0 days 00:00:05;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;Muscomorpha;Syrphoidea;Syrphidae;Syrphinae;Sphaerophoria;#N/C;hoverfly;hoverfly;Syrphidae;Syrphoidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Syrphoidea.Syrphidae.Syrphinae.Sphaerophoria.#N/C
254;2021-07-26;2021-07-26_11-15-35;video;ok;2021-07-26_11-15-35;video;ok;2021-07-26 11:15:35;2021-07-26 11:16:05;0 days 00:00:30;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Asilomorpha;Asiloidea;Asilidae;Asilinae;#N/C;#N/C;robber_fly;robber_fly;nan;Asiloidea;Asilomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Asilomorpha.Asiloidea.Asilidae.Asilinae.#N/C.#N/C
255;2021-07-26;2021-07-26_11-28-25;video;ok;2021-07-26_11-28-25;video;ok;2021-07-26 11:28:25;2021-07-26 11:29:25;0 days 00:01:00;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Asilomorpha;Asiloidea;Asilidae;Asilinae;#N/C;#N/C;robber_fly;robber_fly;nan;Asiloidea;Asilomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Asilomorpha.Asiloidea.Asilidae.Asilinae.#N/C.#N/C
256;2021-07-26;2021-07-26_11-47-43;video;ok;2021-07-26_11-47-43;video;ok;2021-07-26 11:47:46;2021-07-26 11:48:36;0 days 00:00:50;no;entrance;1 video;yes;Insecta;Hymenoptera;Apocrita;Aculeata;Pompiloidea;Pompilidae;#N/C;#N/C;#N/C;spider_wasp;spider_wasp;Pompilidae;Pompiloidea;Aculeata;Apocrita;Hymenoptera;Insecta;Insecta.Hymenoptera.Apocrita.Aculeata.Pompiloidea.Pompilidae.#N/C.#N/C.#N/C
257;2021-07-26;2021-07-26_12-05-09;video;ok;2021-07-26_12-05-09;video;ok;2021-07-26 12:05:09;2021-07-26 12:05:39;0 days 00:00:30;no;exit;1 video;yes;Insecta;Orthoptera;Caelifera;Acrididea;Acridoidea;Acrididae;Gomphocerinae;Chorthippus;#N/C;grasshopper;grasshopper;nan;nan;nan;nan;Orthoptera;Insecta;Insecta.Orthoptera.Caelifera.Acrididea.Acridoidea.Acrididae.Gomphocerinae.Chorthippus.#N/C
258;2021-07-26;2021-07-26_12-25-21;video;ok;2021-07-26_12-25-21;video;ok;2021-07-26 12:25:21;2021-07-26 12:26:06;0 days 00:00:45;no;exit;1 video;yes;Insecta;Diptera;Brachycera;Muscomorpha;Syrphoidea;Syrphidae;Syrphinae;Sphaerophoria;#N/C;hoverfly;hoverfly;Syrphidae;Syrphoidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Syrphoidea.Syrphidae.Syrphinae.Sphaerophoria.#N/C
259;2021-07-26;2021-07-26_12-45-13;video;ok;2021-07-26_12-45-13;video;ok;2021-07-26 12:45:13;2021-07-26 12:47:30;0 days 00:02:17;no;exit;1 video;yes;Insecta;Hymenoptera;Apocrita;Parasitica;Ichneumonoidea;Ichneumonidae;Campopleginae;Dusona;#N/C;Ichneumonidae;parasitoid_wasp;nan;nan;Parasitica;Apocrita;Hymenoptera;Insecta;Insecta.Hymenoptera.Apocrita.Parasitica.Ichneumonoidea.Ichneumonidae.Campopleginae.Dusona.#N/C
260;2021-07-26;2021-07-26_13-06-49;video;ok;2021-07-26_13-06-49;video;ok;2021-07-26 13:06:49;2021-07-26 13:32:29;0 days 00:25:40;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Asilomorpha;Asiloidea;Asilidae;Asilinae;#N/C;#N/C;robber_fly;robber_fly;nan;Asiloidea;Asilomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Asilomorpha.Asiloidea.Asilidae.Asilinae.#N/C.#N/C
261;2021-07-26;2021-07-26_15-30-08;video;ok;2021-07-26_15-30-08;video;ok;2021-07-26 15:30:08;2021-07-26 15:30:21;0 days 00:00:13;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;Muscomorpha;Syrphoidea;Syrphidae;Syrphinae;#N/C;#N/C;hoverfly;hoverfly;Syrphidae;Syrphoidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Syrphoidea.Syrphidae.Syrphinae.#N/C.#N/C
262;2021-07-26;2021-07-26_15-47-13;video;ok;2021-07-26_15-47-13;video;ok;2021-07-26 15:47:13;2021-07-26 16:13:45;0 days 00:26:32;?;?;1 video;yes;Insecta;Coleoptera;Polyphaga;Cucujiformia;Coccinelloidea;Coccinellidae;Coccinellinae;Propylea;quatuordecimpunctata;ladybug;ladybug;nan;Coccinelloidea;Cucujiformia;Polyphaga;Coleoptera;Insecta;Insecta.Coleoptera.Polyphaga.Cucujiformia.Coccinelloidea.Coccinellidae.Coccinellinae.Propylea.quatuordecimpunctata
263;2021-07-26;2021-07-26_16-47-31;video;ok;2021-07-26_16-47-31;video;ok;2021-07-26 16:47:31;2021-07-26 16:47:38;0 days 00:00:07;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Brachycera;Brachycera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.Brachycera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
264;2021-07-26;2021-07-26_16-51-15;video;ok;2021-07-26_16-51-15;video;ok;2021-07-26 16:51:15;2021-07-26 16:51:31;0 days 00:00:16;?;?;1 video;yes;Insecta;Hymenoptera;Apocrita;Parasitica;Ichneumonoidea;Ichneumonidae;Diplazontinae;Diplazon;#N/C;Ichneumonidae;parasitoid_wasp;nan;nan;Parasitica;Apocrita;Hymenoptera;Insecta;Insecta.Hymenoptera.Apocrita.Parasitica.Ichneumonoidea.Ichneumonidae.Diplazontinae.Diplazon.#N/C
265;2021-07-28;2021-07-28_15-51-27;video;ok;2021-07-28_15-55-56;video;ok;2021-07-28 15:51:27;2021-07-28 15:57:37;0 days 00:06:10;no;exit;3 videos;yes;Insecta;Hymenoptera;Apocrita;Parasitica;Ichneumonoidea;Ichneumonidae;Banchinae;#N/C;#N/C;Ichneumonidae;parasitoid_wasp;nan;nan;Parasitica;Apocrita;Hymenoptera;Insecta;Insecta.Hymenoptera.Apocrita.Parasitica.Ichneumonoidea.Ichneumonidae.Banchinae.#N/C.#N/C
266;2021-07-28;2021-07-28_15-55-56;video;ok;2021-07-28_15-55-56;video;ok;2021-07-28 15:58:00;2021-07-28 15:58:06;0 days 00:00:06;yes;exit;1 video;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Brachycera;Brachycera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.Brachycera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
267;2021-07-28;2021-07-28_16-18-11;video;ok;2021-07-28_16-18-11;video;ok;2021-07-28 16:18:11;2021-07-28 16:22:30;0 days 00:04:19;no;entrance;1 video;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Brachycera;Brachycera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.Brachycera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
268;2021-07-28;2021-07-28_16-30-30;video;ok;2021-07-28_16-30-30;video;ok;2021-07-28 16:30:30;2021-07-28 16:30:35;0 days 00:00:05;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;Muscomorpha;Syrphoidea;Pipunculidae;#N/C;#N/C;#N/C;hoverfly;Syrphoidea;Muscomorpha;Brachycera;Diptera;Insecta;#N/C;#N/C;Insecta.Diptera.Brachycera.Muscomorpha.Syrphoidea.Pipunculidae.#N/C.#N/C.#N/C
269;2021-07-28;2021-07-28_17-01-40;video;ok;2021-07-28_17-01-40;video;ok;2021-07-28 17:01:40;2021-07-28 17:03:17;0 days 00:01:37;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;Muscomorpha;Syrphoidea;Syrphidae;Syrphinae;Sphaerophoria;#N/C;hoverfly;hoverfly;Syrphidae;Syrphoidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Syrphoidea.Syrphidae.Syrphinae.Sphaerophoria.#N/C
270;2021-07-28;2021-07-28_17-07-40;video;ok;2021-07-28_17-07-40;video;ok;2021-07-28 17:07:40;2021-07-28 17:07:40;0 days 00:00:00;?;?;1 video;yes;Insecta;Coleoptera;Polyphaga;Cucujiformia;Curculionoidea;Brentidae;Apioninae;Apion;#N/C;weevil;weevil;nan;Curculionoidea;Cucujiformia;Polyphaga;Coleoptera;Insecta;Insecta.Coleoptera.Polyphaga.Cucujiformia.Curculionoidea.Brentidae.Apioninae.Apion.#N/C
271;2021-07-29;2021-07-29_18-01-21;video;ok;2021-07-29_18-01-21;video;ok;2021-07-29 18:01:21;2021-07-29 18:01:26;0 days 00:00:05;yes;exit;1 video;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Brachycera;Brachycera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.Brachycera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
272;2021-07-29;2021-07-29_09-02-04;video;ok;2021-07-29_09-10-26;video;ok;2021-07-29 09:02:04;2021-07-29 09:12:00;0 days 00:09:56;no;exit;2 videos;yes;Insecta;Orthoptera;Ensifera;Tettigoniidea;Tettigonioidea;Tettigoniidae;Conocephalinae;Conocephalus;fuscus;grasshopper;grasshopper;nan;nan;nan;nan;Orthoptera;Insecta;Insecta.Orthoptera.Ensifera.Tettigoniidea.Tettigonioidea.Tettigoniidae.Conocephalinae.Conocephalus.fuscus
273;2021-07-29;2021-07-29_14-46-31;video;ok;2021-07-29_14-46-31;video;ok;2021-07-29 14:46:31;2021-07-29 14:46:58;0 days 00:00:27;no;exit;1 video;yes;Insecta;Hymenoptera;Apocrita;Aculeata;Formicoidea;Formicidae;Formicinae;Formica;#N/C;ant;ant;Formicidae;Formicoidea;Aculeata;Apocrita;Hymenoptera;Insecta;Insecta.Hymenoptera.Apocrita.Aculeata.Formicoidea.Formicidae.Formicinae.Formica.#N/C
274;2021-07-29;2021-07-29_16-36-05;video;ok;2021-07-29_16-36-05;video;ok;2021-07-29 16:36:05;2021-07-29 16:36:21;0 days 00:00:16;no;entrance;1 video;no;Insecta;Orthoptera;Caelifera;Acrididea;Acridoidea;Acrididae;Gomphocerinae;Chorthippus;biguttulus;grasshopper;grasshopper;nan;nan;nan;nan;Orthoptera;Insecta;Insecta.Orthoptera.Caelifera.Acrididea.Acridoidea.Acrididae.Gomphocerinae.Chorthippus.biguttulus
275;2021-07-29;2021-07-29_16-37-23;video;ok;2021-07-29_16-37-23;video;ok;2021-07-29 16:37:23;2021-07-29 16:40:13;0 days 00:02:50;no;exit;1 video;yes;Insecta;Orthoptera;Caelifera;Acrididea;Acridoidea;Acrididae;Gomphocerinae;Chorthippus;biguttulus;grasshopper;grasshopper;nan;nan;nan;nan;Orthoptera;Insecta;Insecta.Orthoptera.Caelifera.Acrididea.Acridoidea.Acrididae.Gomphocerinae.Chorthippus.biguttulus
276;2021-07-29;2021-07-29_17-18-30;video;ok;2021-07-29_17-18-30;video;ok;2021-07-29 17:18:30;2021-07-29 17:18:40;0 days 00:00:10;no;exit;1 video;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Muscidae;Muscinae;Mesembrina;meridiana;fly;fly;nan;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Muscoidea.Muscidae.Muscinae.Mesembrina.meridiana
277;2021-07-29;2021-07-29_17-24-07;video;ok;2021-07-29_17-24-07;video;ok;2021-07-29 17:24:07;2021-07-29 17:25:00;0 days 00:00:53;no;exit;1 video;yes;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Muscidae;Muscinae;Mesembrina;meridiana;fly;fly;nan;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Muscoidea.Muscidae.Muscinae.Mesembrina.meridiana
278;2021-07-29;2021-07-29_18-01-57;video;ok;2021-07-29_18-01-57;video;ok;2021-07-29 18:01:57;2021-07-29 18:02:42;0 days 00:00:45;yes;exit;1 video;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Brachycera;Brachycera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.Brachycera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
279;2021-07-29;2021-07-29_18-21-53;video;ok;2021-07-29_18-21-53;video;ok;2021-07-29 18:21:53;2021-07-29 18:21:58;0 days 00:00:05;yes;exit;1 video;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Brachycera;Brachycera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.Brachycera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
280;2021-07-29;2021-07-29_18-44-55;video;ok;2021-07-29_18-44-55;video;ok;2021-07-29 18:44:55;2021-07-29 18:44:59;0 days 00:00:04;yes;exit;1 video;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Brachycera;Brachycera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.Brachycera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
281;2021-07-29;2021-07-29_18-48-57;video;ok;2021-07-29_18-48-57;video;ok;2021-07-29 18:48:57;2021-07-29 18:49:13;0 days 00:00:16;yes;exit;1 video;yes;Insecta;Hymenoptera;Apocrita;Parasitica;Ichneumonoidea;Ichneumonidae;Diplazontinae;Diplazon;#N/C;Ichneumonidae;parasitoid_wasp;nan;nan;Parasitica;Apocrita;Hymenoptera;Insecta;Insecta.Hymenoptera.Apocrita.Parasitica.Ichneumonoidea.Ichneumonidae.Diplazontinae.Diplazon.#N/C
