ID;Date;Video Name check in;Video Name check out;Check:in;Check:out;Duration;Flight event;Way out;No. Videos;iNat Sharing;Class;Order;Suborder;Infraorder;Superfamily;Family;Subfamily;Genus;Species;Leaf_reclass;Family_reclass;Superfamily_reclass;Infraorder_reclass;Suborder_reclass;Order_reclass;Class_reclass
334;2021-08-03;2021-08-03_09-13-38;2021-08-03_09-13-38;2021-08-03 09:13:38;2021-08-03 09:14:54;0 days 00:01:16;no;?;1 video;no;Insecta;Hymenoptera;Apocrita;Aculeata;Formicoidea;Formicidae;#N/C;#N/C;#N/C;ant;Formicidae;;Aculeata;Apocrita;Hymenoptera;Insecta
335;2021-08-03;2021-08-03_10-52-42;2021-08-03_11-50-22;2021-08-03 10:52:42;2021-08-03 12:01:35;0 days 01:08:53;no;entrance;3 videos;no;Insecta;Orthoptera;Ensifera;Tettigoniidea;Tettigonioidea;Tettigoniidae;Conocephalinae;Conocephalus;#N/C;grasshopper;;;;;Orthoptera;Insecta
336;2021-08-03;2021-08-03_11-34-25;2021-08-03_11-34-25;2021-08-03 11:35:12;2021-08-03 11:35:55;0 days 00:00:43;no;exit;1 video;no;Insecta;Hymenoptera;Apocrita;Aculeata;Formicoidea;Formicidae;#N/C;#N/C;#N/C;ant;Formicidae;;Aculeata;Apocrita;Hymenoptera;Insecta
337;2021-08-03;2021-08-03_11-34-25;2021-08-03_11-34-25;2021-08-03 11:37:25;2021-08-03 11:38:21;0 days 00:00:56;no;exit;1 video;yes;Insecta;Hymenoptera;Apocrita;Aculeata;Pompiloidea;Pompilidae;Pepsinae;Priocnemis;#N/C;spider_wasp;Pompilidae;;Aculeata;Apocrita;Hymenoptera;Insecta
338;2021-08-03;2021-08-03_11-50-22;2021-08-03_11-50-22;2021-08-03 11:57:30;2021-08-03 11:59:34;0 days 00:02:04;no;exit;1 video;no;Insecta;Hymenoptera;Apocrita;Aculeata;Formicoidea;Formicidae;#N/C;#N/C;#N/C;ant;Formicidae;;Aculeata;Apocrita;Hymenoptera;Insecta
339;2021-08-03;2021-08-03_12-12-21;2021-08-03_12-43-54;2021-08-03 12:12:21;2021-08-03 12:45:53;0 days 00:33:32;?;?;3 videos;no;Insecta;Orthoptera;Ensifera;Tettigoniidea;Tettigonioidea;Tettigoniidae;Conocephalinae;Conocephalus;#N/C;grasshopper;;;;;Orthoptera;Insecta
340;2021-08-03;2021-08-03_12-26-13;2021-08-03_12-26-13;2021-08-03 12:28:34;2021-08-03 12:28:35;0 days 00:00:01;yes;exit;1 video;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Insecta;Diptera
341;2021-08-03;2021-08-03_12-26-13;2021-08-03_12-26-13;2021-08-03 12:35:11;2021-08-03 12:35:31;0 days 00:00:20;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;Muscomorpha;Lauxanioidea;Lauxaniidae;Lauxaniinae;Sapromyza;#N/C;lauxaniid_fly;;Lauxanioidea;Muscomorpha;Brachycera;Diptera;Insecta
342;2021-08-10;2021-08-10_15-49-27;2021-08-10_15-49-27;2021-08-10 15:49:27;2021-08-10 15:49:53;0 days 00:00:26;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Insecta;Diptera
343;2021-08-10;2021-08-10_16-13-49;2021-08-10_16-13-49;2021-08-10 16:13:49;2021-08-10 16:13:58;0 days 00:00:09;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;Muscomorpha;Oestroidea;Sarcophagidae;Sarcophaginae;Sarcophaga;#N/C;flesh_fly;;Oestroidea;Muscomorpha;Brachycera;Diptera;Insecta
344;2021-08-10;2021-08-10_16-14-15;2021-08-10_16-14-15;2021-08-10 16:14:15;2021-08-10 16:14:30;0 days 00:00:15;yes;exit;1 video;yes;Insecta;Hymenoptera;Apocrita;Aculeata;Vespoidea;Vespidae;Vespinae;Dolichovespula;media;wasp;Vespidae;;Aculeata;Apocrita;Hymenoptera;Insecta
345;2021-08-10;2021-08-10_16-21-59;2021-08-10_16-21-59;2021-08-10 16:21:59;2021-08-10 16:26:59;0 days 00:05:00;yes;exit;1 video;yes;Insecta;Coleoptera;Polyphaga;Cucujiformia;Coccinelloidea;Coccinellidae;Coccinellinae;Harmonia;axyridis;ladybug;;Coccinelloidea;;;Coleoptera;Insecta
346;2021-08-10;2021-08-10_16-37-43;2021-08-10_16-40-34;2021-08-10 16:37:43;2021-08-10 16:40:38;0 days 00:02:55;no;exit;2 videos;no;Insecta;Hymenoptera;Apocrita;Aculeata;Formicoidea;Formicidae;#N/C;#N/C;#N/C;ant;Formicidae;;Aculeata;Apocrita;Hymenoptera;Insecta
347;2021-08-10;2021-08-10_16-37-43;2021-08-10_16-37-43;2021-08-10 16:40:07;2021-08-10 16:40:16;0 days 00:00:09;no;exit;1 video;no;Insecta;Hymenoptera;Apocrita;Aculeata;Formicoidea;Formicidae;#N/C;#N/C;#N/C;ant;Formicidae;;Aculeata;Apocrita;Hymenoptera;Insecta
348;2021-08-10;2021-08-10_17-13-36;2021-08-10_17-13-36;2021-08-10 17:13:36;2021-08-10 17:13:40;0 days 00:00:04;yes;exit;1 video;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Insecta;Diptera
349;2021-08-10;2021-08-10_17-36-02;2021-08-10_17-46-28;2021-08-10 17:36:02;2021-08-10 17:50:00;0 days 00:13:58;?;?;2 videos;yes;Insecta;Coleoptera;Polyphaga;Cucujiformia;Curculionoidea;Curculionidae;Entiminae;Strophosoma;melanogrammum;weevil;;Curculionoidea;;;Coleoptera;Insecta
350;2021-08-10;2021-08-10_17-50-38;2021-08-10_17-50-38;2021-08-10 17:50:38;2021-08-10 17:50:43;0 days 00:00:05;yes;exit;1 video;yes;Insecta;Diptera;Nematocera;Bibionomorpha;Sciaroidea;Mycetophilidae;#N/C;#N/C;#N/C;fungus_gnat;;Sciaroidea;Bibionomorpha;Nematocera;Diptera;Insecta
351;2021-08-10;2021-08-10_17-54-22;2021-08-10_17-55-32;2021-08-10 17:54:22;2021-08-10 17:55:38;0 days 00:01:16;yes;exit;2 videos;no;Insecta;Diptera;Brachycera;Asilomorpha;Asiloidea;Asilidae;Asilinae;Tolmerus;#N/C;robber_fly;;Asiloidea;Asilomorpha;Brachycera;Diptera;Insecta
352;2021-08-10;2021-08-10_18-12-20;2021-08-10_18-12-20;2021-08-10 18:12:20;2021-08-10 18:12:24;0 days 00:00:04;yes;exit;1 video;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Insecta;Diptera
353;2021-08-10;2021-08-10_18-13-52;2021-08-10_18-13-52;2021-08-10 18:13:52;2021-08-10 18:13:57;0 days 00:00:05;yes;exit;1 video;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Insecta;Diptera
354;2021-08-10;2021-08-10_18-37-06;2021-08-10_18-37-06;2021-08-10 18:37:06;2021-08-10 18:37:11;0 days 00:00:05;yes;exit;1 video;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Insecta;Diptera
355;2021-08-10;2021-08-10_18-58-00;2021-08-10_18-58-00;2021-08-10 18:58:00;2021-08-10 18:58:08;0 days 00:00:08;no;exit;1 video;no;Insecta;Diptera;Nematocera;Bibionomorpha;Sciaroidea;Mycetophilidae;#N/C;#N/C;#N/C;fungus_gnat;;Sciaroidea;Bibionomorpha;Nematocera;Diptera;Insecta
356;2021-08-10;2021-08-10_19-19-03;2021-08-10_19-19-03;2021-08-10 19:19:03;2021-08-10 19:19:08;0 days 00:00:05;yes;exit;1 video;yes;Insecta;Lepidoptera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;;Lepidoptera;Insecta
357;2021-08-10;2021-08-10_19-36-26;2021-08-10_19-36-26;2021-08-10 19:36:26;2021-08-10 19:36:36;0 days 00:00:10;yes;exit;1 video;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Insecta;Diptera
358;2021-08-10;2021-08-10_19-53-16;2021-08-10_19-53-16;2021-08-10 19:53:16;2021-08-10 19:53:21;0 days 00:00:05;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;Asilomorpha;Empidoidea;Dolichopodidae;Medeterinae;Medetera;#N/C;dance_fly;;Empidoidea;Asilomorpha;Brachycera;Diptera;Insecta
359;2021-08-10;2021-08-10_20-00-35;2021-08-10_20-00-35;2021-08-10 20:00:35;2021-08-10 20:01:18;0 days 00:00:43;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Anthomyiidae;Anthomyiinae;Fucellia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
360;2021-08-10;2021-08-10_20-09-19;2021-08-10_20-09-19;2021-08-10 20:09:19;2021-08-10 20:09:29;0 days 00:00:10;no;entrance;1 video;no;Insecta;Diptera;Brachycera;Asilomorpha;Empidoidea;Dolichopodidae;Medeterinae;Medetera;#N/C;dance_fly;;Empidoidea;Asilomorpha;Brachycera;Diptera;Insecta
361;2021-08-10;2021-08-10_20-22-18;2021-08-10_20-22-18;2021-08-10 20:22:18;2021-08-10 20:26:22;0 days 00:04:04;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Asilomorpha;Empidoidea;Dolichopodidae;Medeterinae;Medetera;#N/C;dance_fly;;Empidoidea;Asilomorpha;Brachycera;Diptera;Insecta
362;2021-08-10;2021-08-10_20-24-35;2021-08-10_20-24-35;2021-08-10 20:24:35;2021-08-10 20:24:46;0 days 00:00:11;yes;exit;1 video;no;Insecta;Lepidoptera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;;Lepidoptera;Insecta
363;2021-08-10;2021-08-10_20-25-30;2021-08-10_20-25-30;2021-08-10 20:25:30;2021-08-10 20:25:49;0 days 00:00:19;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Asilomorpha;Empidoidea;Dolichopodidae;Medeterinae;Medetera;#N/C;dance_fly;;Empidoidea;Asilomorpha;Brachycera;Diptera;Insecta
364;2021-08-10;2021-08-10_20-37-23;2021-08-10_20-37-23;2021-08-10 20:37:23;2021-08-10 20:37:31;0 days 00:00:08;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Asilomorpha;Empidoidea;Dolichopodidae;Medeterinae;Medetera;#N/C;dance_fly;;Empidoidea;Asilomorpha;Brachycera;Diptera;Insecta
365;2021-08-10;2021-08-10_20-51-19;2021-08-10_20-52-37;2021-08-10 20:51:19;2021-08-10 20:52:46;0 days 00:01:27;yes;exit;2 videos;yes;Insecta;Lepidoptera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;;Lepidoptera;Insecta
366;2021-08-10;2021-08-10_20-59-25;2021-08-10_20-59-25;2021-08-10 20:59:25;2021-08-10 20:59:42;0 days 00:00:17;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
367;2021-08-10;2021-08-10_21-03-08;2021-08-10_21-03-08;2021-08-10 21:03:08;2021-08-10 21:03:29;0 days 00:00:21;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
368;2021-08-10;2021-08-10_21-04-46;2021-08-10_21-04-46;2021-08-10 21:04:46;2021-08-10 21:04:53;0 days 00:00:07;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
369;2021-08-10;2021-08-10_21-07-04;2021-08-10_21-07-04;2021-08-10 21:07:04;2021-08-10 21:09:34;0 days 00:02:30;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;Muscomorpha;Ephydroidea;Drosophilidae;Drosophilinae;Chymomyza;amoena;fruit_fly;;Ephydroidea;Muscomorpha;Brachycera;Diptera;Insecta
370;2021-08-10;2021-08-10_21-10-02;2021-08-10_21-10-02;2021-08-10 21:10:02;2021-08-10 21:11:03;0 days 00:01:01;yes;exit;1 video;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Insecta;Diptera
371;2021-08-10;2021-08-10_21-12-38;2021-08-10_21-12-38;2021-08-10 21:12:38;2021-08-10 21:12:57;0 days 00:00:19;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Muscidae;Muscinae;Musca;domestica;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
372;2021-08-10;2021-08-10_21-17-09;2021-08-10_21-17-09;2021-08-10 21:17:09;2021-08-10 21:17:26;0 days 00:00:17;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
373;2021-08-10;2021-08-10_21-19-57;2021-08-10_21-19-57;2021-08-10 21:19:57;2021-08-10 21:20:28;0 days 00:00:31;yes;exit;1 video;yes;Insecta;Neuroptera;Hemerobiiformia;0;Hemerobioidea;Hemerobiidae;Microminae;Micromus;angulatus;;;;;;;Insecta
374;2021-08-10;2021-08-10_21-20-57;2021-08-10_21-20-57;2021-08-10 21:20:57;2021-08-10 21:24:50;0 days 00:03:53;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;Muscomorpha;Sciomyzoidea;Sciomyzidae;Sciomyzinae;Tetanocera;#N/C;sciomyzoid_fly;;Sciomyzoidea;Muscomorpha;Brachycera;Diptera;Insecta
375;2021-08-10;2021-08-10_21-20-57;2021-08-10_21-20-57;2021-08-10 21:22:41;2021-08-10 21:22:57;0 days 00:00:16;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;Tabanomorpha;Rhagionoidea;Rhagionidae;Rhagioninae;Rhagio;tringarius;snipe_fly;;Rhagionoidea;Tabanomorpha;Brachycera;Diptera;Insecta
376;2021-08-10;2021-08-10_21-20-57;2021-08-10_21-20-57;2021-08-10 21:25:01;2021-08-10 21:25:36;0 days 00:00:35;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Muscidae;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
377;2021-08-10;2021-08-10_21-26-08;2021-08-10_21-26-08;2021-08-10 21:26:08;2021-08-10 21:27:07;0 days 00:00:59;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Muscidae;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
378;2021-08-10;2021-08-10_21-28-18;2021-08-10_21-28-18;2021-08-10 21:28:18;2021-08-10 21:28:23;0 days 00:00:05;yes;exit;1 video;no;Insecta;Lepidoptera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;;Lepidoptera;Insecta
379;2021-08-10;2021-08-10_21-30-07;2021-08-10_21-30-07;2021-08-10 21:30:07;2021-08-10 21:30:29;0 days 00:00:22;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;Tabanomorpha;Rhagionoidea;Rhagionidae;Rhagioninae;Rhagio;tringarius;snipe_fly;;Rhagionoidea;Tabanomorpha;Brachycera;Diptera;Insecta
380;2021-08-10;2021-08-10_21-31-05;2021-08-10_21-31-05;2021-08-10 21:31:05;2021-08-10 21:32:41;0 days 00:01:36;no;exit;1 video;no;Insecta;Diptera;Brachycera;Muscomorpha;Oestroidea;Sarcophagidae;Sarcophaginae;Sarcophaga;#N/C;flesh_fly;;Oestroidea;Muscomorpha;Brachycera;Diptera;Insecta
381;2021-08-10;2021-08-10_21-42-43;2021-08-10_21-42-43;2021-08-10 21:42:43;2021-08-10 21:42:53;0 days 00:00:10;yes;?;1 video;no;Insecta;Diptera;Nematocera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Nematocera;Insecta;Diptera
382;2021-08-10;2021-08-10_21-56-17;2021-08-10_21-56-17;2021-08-10 21:56:17;2021-08-10 21:56:25;0 days 00:00:08;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Muscidae;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
383;2021-08-10;2021-08-10_21-56-17;2021-08-10_21-56-17;2021-08-10 21:56:17;2021-08-10 21:56:28;0 days 00:00:11;yes;exit;1 video;no;Insecta;Neuroptera;Hemerobiiformia;0;Hemerobioidea;Hemerobiidae;Microminae;Micromus;angulatus;;;;;;;Insecta
384;2021-08-10;2021-08-10_21-58-11;2021-08-10_21-58-11;2021-08-10 21:58:11;2021-08-10 22:00:26;0 days 00:02:15;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Muscidae;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
385;2021-08-10;2021-08-10_22-00-19;2021-08-10_22-00-19;2021-08-10 22:00:38;2021-08-10 22:00:48;0 days 00:00:10;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Muscidae;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
386;2021-08-10;2021-08-10_22-02-07;2021-08-10_22-02-07;2021-08-10 22:02:07;2021-08-10 22:02:13;0 days 00:00:06;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Muscidae;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
387;2021-08-10;2021-08-10_23-51-36;2021-08-10_23-51-36;2021-08-10 23:51:36;2021-08-10 23:51:43;0 days 00:00:07;yes;exit;1 video;no;Insecta;Diptera;Nematocera;Tipulomorpha;Tipuloidea;Tipulidae;Tipulinae;Nephrotoma;#N/C;crane_fly;;Tipuloidea;Tipulomorpha;Nematocera;Diptera;Insecta
388;2021-08-11;2021-08-11_00-31-10;2021-08-11_00-31-10;2021-08-11 00:31:10;2021-08-11 00:31:15;0 days 00:00:05;yes;exit;1 video;yes;Insecta;Lepidoptera;Glossata;Heterocera;Gelechioidea;Peleopodidae;Peleopodinae;Carcina;quercana;moth;;;Heterocera;;Lepidoptera;Insecta
389;2021-08-11;2021-08-11_09-42-18;2021-08-11_09-42-18;2021-08-11 09:42:18;2021-08-11 09:43:53;0 days 00:01:35;no;exit;1 video;yes;Insecta;Orthoptera;Caelifera;Acrididea;Acridoidea;Acrididae;Gomphocerinae;Chorthippus;dorsatus;grasshopper;;;;;Orthoptera;Insecta
390;2021-08-11;2021-08-11_10-51-23;2021-08-11_10-51-23;2021-08-11 10:51:23;2021-08-11 10:51:58;0 days 00:00:35;no;exit;1 video;yes;Insecta;Hymenoptera;Apocrita;Parasitica;Ichneumonoidea;Ichneumonidae;Ichneumoninae;#N/C;#N/C;parasitoid_wasp;;;Parasitica;Apocrita;Hymenoptera;Insecta
391;2021-08-11;2021-08-11_11-17-53;2021-08-11_11-17-53;2021-08-11 11:17:53;2021-08-11 11:17:58;0 days 00:00:05;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Muscidae;Coenosiinae;Coenosia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
392;2021-08-11;2021-08-11_11-21-38;2021-08-11_11-21-38;2021-08-11 11:21:38;2021-08-11 11:21:54;0 days 00:00:16;no;exit;1 video;yes;Insecta;Orthoptera;Caelifera;Acrididea;Acridoidea;Acrididae;Gomphocerinae;Chorthippus;#N/C;grasshopper;;;;;Orthoptera;Insecta
393;2021-08-11;2021-08-11_12-08-54;2021-08-11_12-08-54;2021-08-11 12:08:54;2021-08-11 12:09:13;0 days 00:00:19;yes;exit;1 video;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Insecta;Diptera
394;2021-08-11;2021-08-11_12-43-18;2021-08-11_12-43-18;2021-08-11 12:43:18;2021-08-11 12:43:32;0 days 00:00:14;no;exit;1 video;no;Insecta;Diptera;Brachycera;Muscomorpha;Oestroidea;Sarcophagidae;Sarcophaginae;Sarcophaga;#N/C;flesh_fly;;Oestroidea;Muscomorpha;Brachycera;Diptera;Insecta
395;2021-08-11;2021-08-11_14-08-50;2021-08-11_14-08-50;2021-08-11 14:08:50;2021-08-11 14:09:04;0 days 00:00:14;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Insecta;Diptera
396;2021-08-11;2021-08-11_14-42-26;2021-08-11_14-42-26;2021-08-11 14:42:26;2021-08-11 14:42:30;0 days 00:00:04;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Asilomorpha;Empidoidea;Dolichopodidae;#N/C;#N/C;#N/C;dance_fly;;Empidoidea;Asilomorpha;Brachycera;Diptera;Insecta
397;2021-08-11;2021-08-11_14-55-22;2021-08-11_14-55-22;2021-08-11 14:55:22;2021-08-11 14:55:27;0 days 00:00:05;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Asilomorpha;Empidoidea;Dolichopodidae;#N/C;#N/C;#N/C;dance_fly;;Empidoidea;Asilomorpha;Brachycera;Diptera;Insecta
398;2021-08-16;2021-08-16_12-13-31;2021-08-16_12-13-31;2021-08-16 12:13:31;2021-08-16 12:23:28;0 days 00:09:57;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Muscomorpha;Syrphoidea;Syrphidae;Syrphinae;Sphaerophoria;scripta;syrphoid_fly;;Syrphoidea;Muscomorpha;Brachycera;Diptera;Insecta
399;2021-08-16;2021-08-16_12-59-02;2021-08-16_12-59-02;2021-08-16 12:59:02;2021-08-16 12:59:43;0 days 00:00:41;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;Asilomorpha;Asiloidea;Asilidae;Asilinae;Tolmerus;#N/C;robber_fly;;Asiloidea;Asilomorpha;Brachycera;Diptera;Insecta
400;2021-08-18;2021-08-18_18-28-56;2021-08-18_18-28-56;2021-08-18 18:28:56;2021-08-18 18:29:35;0 days 00:00:39;yes;exit;1 video;yes;Insecta;Lepidoptera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;;Lepidoptera;Insecta
401;2021-08-18;2021-08-18_19-23-29;2021-08-18_19-23-29;2021-08-18 19:23:29;2021-08-18 19:23:33;0 days 00:00:04;yes;exit;1 video;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Insecta;Diptera
402;2021-08-18;2021-08-18_19-27-43;2021-08-18_19-27-43;2021-08-18 19:27:43;2021-08-18 19:27:47;0 days 00:00:04;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Asilomorpha;Empidoidea;Dolichopodidae;#N/C;#N/C;#N/C;dance_fly;;Empidoidea;Asilomorpha;Brachycera;Diptera;Insecta
403;2021-08-18;2021-08-18_19-57-50;2021-08-18_19-57-50;2021-08-18 19:57:50;2021-08-18 19:58:28;0 days 00:00:38;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Muscomorpha;Ephydroidea;Drosophilidae;Drosophilinae;Chymomyza;#N/C;fruit_fly;;Ephydroidea;Muscomorpha;Brachycera;Diptera;Insecta
404;2021-08-18;2021-08-18_20-31-31;2021-08-18_20-31-31;2021-08-18 20:31:31;2021-08-18 20:31:35;0 days 00:00:04;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Insecta;Diptera
405;2021-08-18;2021-08-18_20-54-08;2021-08-18_20-54-20;2021-08-18 20:54:08;2021-08-18 20:54:29;0 days 00:00:21;yes;exit;2 videos;yes;Insecta;Hymenoptera;Apocrita;Parasitica;Ichneumonoidea;#N/C;#N/C;#N/C;#N/C;parasitoid_wasp;;;Parasitica;Apocrita;Hymenoptera;Insecta
406;2021-08-18;2021-08-18_20-58-58;2021-08-18_20-58-58;2021-08-18 20:58:58;2021-08-18 20:59:10;0 days 00:00:12;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Asilomorpha;Empidoidea;Dolichopodidae;#N/C;#N/C;#N/C;dance_fly;;Empidoidea;Asilomorpha;Brachycera;Diptera;Insecta
407;2021-08-18;2021-08-18_20-59-23;2021-08-18_20-59-23;2021-08-18 20:59:23;2021-08-18 20:59:28;0 days 00:00:05;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Asilomorpha;Empidoidea;Dolichopodidae;#N/C;#N/C;#N/C;dance_fly;;Empidoidea;Asilomorpha;Brachycera;Diptera;Insecta
408;2021-08-18;2021-08-18_21-19-27;2021-08-18_21-19-27;2021-08-18 21:19:27;2021-08-18 21:19:32;0 days 00:00:05;yes;exit;1 video;yes;Insecta;Lepidoptera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;;Lepidoptera;Insecta
409;2021-08-18;2021-08-18_22-34-52;2021-08-18_22-34-52;2021-08-18 22:34:52;2021-08-18 22:35:05;0 days 00:00:13;yes;exit;1 video;yes;Insecta;Lepidoptera;Glossata;Heterocera;Geometroidea;Geometridae;Larentiinae;Camptogramma;bilineata;moth;;;Heterocera;;Lepidoptera;Insecta
410;2021-08-19;2021-08-19_15-49-46;2021-08-19_15-52-41;2021-08-19 15:49:46;2021-08-19 15:52:50;0 days 00:03:04;?;?;2 videos;yes;Insecta;Diptera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;;Diptera;Insecta
411;2021-08-19;2021-08-19_19-40-22;2021-08-19_19-40-22;2021-08-19 19:40:22;2021-08-19 19:40:27;0 days 00:00:05;yes;exit;1 video;no;Insecta;Diptera;Nematocera;Bibionomorpha;Sciaroidea;Mycetophilidae;#N/C;#N/C;#N/C;fungus_gnat;;Sciaroidea;Bibionomorpha;Nematocera;Diptera;Insecta
412;2021-08-19;2021-08-19_19-42-36;2021-08-19_19-42-57;2021-08-19 19:42:36;2021-08-19 19:43:00;0 days 00:00:24;yes;exit;2 videos;no;Insecta;Diptera;Brachycera;Asilomorpha;Empidoidea;Dolichopodidae;#N/C;#N/C;#N/C;dance_fly;;Empidoidea;Asilomorpha;Brachycera;Diptera;Insecta
413;2021-08-19;2021-08-19_20-09-08;2021-08-19_20-09-08;2021-08-19 20:09:08;2021-08-19 20:09:18;0 days 00:00:10;yes;exit;1 video;yes;Insecta;Lepidoptera;Glossata;Heterocera;Gelechioidea;#N/C;#N/C;#N/C;#N/C;moth;;;Heterocera;;Lepidoptera;Insecta
414;2021-08-19;2021-08-19_20-43-51;2021-08-19_20-43-51;2021-08-19 20:43:51;2021-08-19 20:56:56;0 days 00:13:05;?;?;1 video;yes;Insecta;Diptera;Brachycera;Muscomorpha;Ephydroidea;Drosophilidae;Drosophilinae;Drosophila;#N/C;fruit_fly;;Ephydroidea;Muscomorpha;Brachycera;Diptera;Insecta
