ID;General-ID;Device;Date;Video Name check in;Video Name check out;Check:in;Check:out;Duration;Way in;Flight event;Way out;Image Database  ID;Image Database location;No. Videos;iNat Main suggestion;iNat Sharing;Class;Order;Suborder;Infraorder;Superfamily;Family;Subfamily;Genus;Species;Leaf_reclass;Family_reclass;Superfamily_reclass;Infraorder_reclass;Suborder_reclass;Order_reclass;Class_reclass
63;FAIR-D1_63;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_11-04-12;FAIR-D1_2023-08-26_11-04-12;2023-08-26 11:04:12;2023-08-26 11:04:16;00:00:04;?;no;?;63;FAIR-D1/63;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
64;FAIR-D1_64;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_11-04-12;FAIR-D1_2023-08-26_11-04-12;2023-08-26 11:04:12;2023-08-26 11:04:23;00:00:11;?;no;?;64;FAIR-D1/64;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
65;FAIR-D1_65;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_11-10-17;FAIR-D1_2023-08-26_11-10-17;2023-08-26 11:10:17;2023-08-26 11:11:20;00:01:03;entrance;yes;exit;65;FAIR-D1/65;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
66;FAIR-D1_66;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_11-14-33;FAIR-D1_2023-08-26_11-14-33;2023-08-26 11:14:33;2023-08-26 11:14:40;00:00:07;entrance;no;exit;66;FAIR-D1/66;1 video;yes;yes;Insecta;Hymenoptera;Apocrita;Aculeata;Vespoidea;Vespidae;Vespinae;Vespula;#N/C;wasp;Vespidae;Vespoidea;Aculeata;Apocrita;Hymenoptera;Insecta
67;FAIR-D1_67;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_11-17-38;FAIR-D1_2023-08-26_11-17-38;2023-08-26 11:17:38;2023-08-26 11:17:43;00:00:05;entrance;yes;exit;67;FAIR-D1/67;1 video;yes;yes;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
68;FAIR-D1_68;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_11-21-10;FAIR-D1_2023-08-26_11-21-10;2023-08-26 11:21:10;2023-08-26 11:21:16;00:00:06;entrance;yes;exit;68;FAIR-D1/68;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
70;FAIR-D1_70;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_11-35-43;FAIR-D1_2023-08-26_11-35-43;2023-08-26 11:35:43;2023-08-26 11:35:50;00:00:07;?;yes;exit;70;FAIR-D1/70;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
71;FAIR-D1_71;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_11-35-43;FAIR-D1_2023-08-26_11-35-43;2023-08-26 11:35:51;2023-08-26 11:35:56;00:00:05;entrance;no;?;71;FAIR-D1/71;1 video;no;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
72;FAIR-D1_72;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_11-36-49;FAIR-D1_2023-08-26_11-36-49;2023-08-26 11:36:49;2023-08-26 11:37:02;00:00:13;entrance;no;?;72;FAIR-D1/72;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
73;FAIR-D1_73;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_11-36-49;FAIR-D1_2023-08-26_11-36-49;2023-08-26 11:36:49;2023-08-26 11:37:02;00:00:13;?;no;?;73;FAIR-D1/73;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
74;FAIR-D1_74;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_11-47-18;FAIR-D1_2023-08-26_11-48-25;2023-08-26 11:47:18;2023-08-26 11:50:01;00:02:43;?;no;?;74;FAIR-D1/74;2 videos;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
75;FAIR-D1_75;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_11-48-25;FAIR-D1_2023-08-26_11-48-25;2023-08-26 11:48:25;2023-08-26 11:48:29;00:00:04;exit;no;exit;75;FAIR-D1/75;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
76;FAIR-D1_76;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_11-48-25;FAIR-D1_2023-08-26_11-48-25;2023-08-26 11:49:05;2023-08-26 11:49:30;00:00:25;entrance;yes;exit;76;FAIR-D1/76;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
77;FAIR-D1_77;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_11-48-25;FAIR-D1_2023-08-26_11-48-25;2023-08-26 11:49:15;2023-08-26 11:49:26;00:00:11;entrance;yes;exit;77;FAIR-D1/77;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
78;FAIR-D1_78;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_11-52-46;FAIR-D1_2023-08-26_11-57-18;2023-08-26 11:52:46;2023-08-26 11:57:26;00:04:40;?;no;?;78;FAIR-D1/78;2 videos;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
79;FAIR-D1_79;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_11-52-46;FAIR-D1_2023-08-26_11-52-46;2023-08-26 11:53:17;2023-08-26 11:53:29;00:00:12;entrance;yes;exit;79;FAIR-D1/79;1 video;yes;yes;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
80;FAIR-D1_80;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_11-57-18;FAIR-D1_2023-08-26_11-57-18;2023-08-26 11:57:18;2023-08-26 11:57:26;00:00:08;entrance;yes;exit;80;FAIR-D1/80;1 video;yes;yes;Insecta;Diptera;Brachycera;Muscomorpha;Oestroidea;Sarcophagidae;#N/C;#N/C;#N/C;flesh_fly;;Oestroidea;Muscomorpha;Brachycera;Diptera;Insecta
82;FAIR-D1_82;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_12-01-51;FAIR-D1_2023-08-26_12-01-51;2023-08-26 12:01:51;2023-08-26 12:02:03;00:00:12;entrance;yes;exit;82;FAIR-D1/82;1 video;yes;yes;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
83;FAIR-D1_83;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_12-03-10;FAIR-D1_2023-08-26_12-03-10;2023-08-26 12:03:20;2023-08-26 12:03:23;00:00:03;exit;no;?;83;FAIR-D1/83;1 video;no;no;Arachnida;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;spider;;;;;;Arachnida
84;FAIR-D1_84;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_12-05-23;FAIR-D1_2023-08-26_12-05-23;2023-08-26 12:05:23;2023-08-26 12:06:11;00:00:48;?;yes;exit;84;FAIR-D1/84;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
85;FAIR-D1_85;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_12-05-23;FAIR-D1_2023-08-26_12-05-23;2023-08-26 12:06:08;2023-08-26 12:06:11;00:00:03;entrance;yes;exit;85;FAIR-D1/85;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
86;FAIR-D1_86;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_12-05-23;FAIR-D1_2023-08-26_12-05-23;2023-08-26 12:06:16;2023-08-26 12:06:20;00:00:04;entrance;no;exit;86;FAIR-D1/86;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
87;FAIR-D1_87;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_12-22-14;FAIR-D1_2023-08-26_12-22-14;2023-08-26 12:22:14;2023-08-26 12:22:20;00:00:06;entrance;no;entrance;87;FAIR-D1/87;1 video;yes;yes;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
88;FAIR-D1_88;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_12-25-10;FAIR-D1_2023-08-26_12-25-10;2023-08-26 12:25:10;2023-08-26 12:26:43;00:01:33;?;yes;exit;88;FAIR-D1/88;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
89;FAIR-D1_89;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_12-38-34;FAIR-D1_2023-08-26_12-38-34;2023-08-26 12:38:34;2023-08-26 12:38:38;00:00:04;entrance;yes;exit;89;FAIR-D1/89;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
90;FAIR-D1_90;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_12-48-53;FAIR-D1_2023-08-26_12-48-53;2023-08-26 12:48:53;2023-08-26 12:49:06;00:00:13;entrance;no;entrance;90;FAIR-D1/90;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
91;FAIR-D1_91;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_12-48-53;FAIR-D1_2023-08-26_12-48-53;2023-08-26 12:49:27;2023-08-26 12:49:54;00:00:27;entrance;no;entrance;91;FAIR-D1/91;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
94;FAIR-D1_94;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_13-00-36;FAIR-D1_2023-08-26_13-00-36;2023-08-26 13:00:36;2023-08-26 13:00:46;00:00:10;entrance;yes;exit;94;FAIR-D1/94;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
95;FAIR-D1_95;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_13-00-36;FAIR-D1_2023-08-26_13-00-36;2023-08-26 13:00:36;2023-08-26 13:00:50;00:00:14;?;no;?;95;FAIR-D1/95;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
96;FAIR-D1_96;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_13-52-59;FAIR-D1_2023-08-26_13-52-59;2023-08-26 13:52:59;2023-08-26 13:53:18;00:00:19;entrance;no;entrance;96;FAIR-D1/96;1 video;yes;yes;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
98;FAIR-D1_98;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_14-05-51;FAIR-D1_2023-08-26_14-05-51;2023-08-26 14:05:51;2023-08-26 14:06:03;00:00:12;entrance;no;?;98;FAIR-D1/98;1 video;no;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
100;FAIR-D1_100;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_14-10-02;FAIR-D1_2023-08-26_14-10-02;2023-08-26 14:10:02;2023-08-26 14:10:48;00:00:46;entrance;no;exit;100;FAIR-D1/100;1 video;yes;yes;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
101;FAIR-D1_101;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_14-25-09;FAIR-D1_2023-08-26_14-25-09;2023-08-26 14:25:09;2023-08-26 14:25:27;00:00:18;?;no;?;101;FAIR-D1/101;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
102;FAIR-D1_102;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_14-28-54;FAIR-D1_2023-08-26_14-28-54;2023-08-26 14:28:54;2023-08-26 14:29:06;00:00:12;entrance;yes;exit;102;FAIR-D1/102;1 video;yes;yes;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
103;FAIR-D1_103;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_14-28-54;FAIR-D1_2023-08-26_14-28-54;2023-08-26 14:28:54;2023-08-26 14:29:47;00:00:53;entrance;no;?;103;FAIR-D1/103;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
104;FAIR-D1_104;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_14-28-54;FAIR-D1_2023-08-26_14-28-54;2023-08-26 14:29:06;2023-08-26 14:29:16;00:00:10;entrance;yes;exit;104;FAIR-D1/104;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
105;FAIR-D1_105;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_14-28-54;FAIR-D1_2023-08-26_14-28-54;2023-08-26 14:29:35;2023-08-26 14:29:43;00:00:08;entrance;yes;exit;105;FAIR-D1/105;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
106;FAIR-D1_106;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_14-35-54;FAIR-D1_2023-08-26_14-35-54;2023-08-26 14:35:54;2023-08-26 14:36:00;00:00:06;exit;no;exit;106;FAIR-D1/106;1 video;yes;yes;Insecta;Hymenoptera;Apocrita;Aculeata;Apoidea;Apidae;Apinae;#N/C;#N/C;;;;Aculeata;Apocrita;Hymenoptera;Insecta
108;FAIR-D1_108;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_14-49-12;FAIR-D1_2023-08-26_14-49-12;2023-08-26 14:49:12;2023-08-26 14:49:21;00:00:09;?;no;exit;108;FAIR-D1/108;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
109;FAIR-D1_109;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_14-49-12;FAIR-D1_2023-08-26_14-49-12;2023-08-26 14:49:12;2023-08-26 14:49:23;00:00:11;?;no;?;109;FAIR-D1/109;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
110;FAIR-D1_110;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_14-50-20;FAIR-D1_2023-08-26_14-50-20;2023-08-26 14:50:20;2023-08-26 14:50:32;00:00:12;?;no;entrance;110;FAIR-D1/110;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
111;FAIR-D1_111;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_14-50-20;FAIR-D1_2023-08-26_14-50-20;2023-08-26 14:50:20;2023-08-26 14:50:32;00:00:12;entrance;yes;exit;111;FAIR-D1/111;1 video;no;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
113;FAIR-D1_113;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_14-52-49;FAIR-D1_2023-08-26_14-52-49;2023-08-26 14:52:49;2023-08-26 14:53:14;00:00:25;entrance;no;entrance;113;FAIR-D1/113;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
114;FAIR-D1_114;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_14-54-40;FAIR-D1_2023-08-26_14-54-40;2023-08-26 14:54:40;2023-08-26 14:55:53;00:01:13;entrance;no;entrance;114;FAIR-D1/114;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
115;FAIR-D1_115;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_14-54-40;FAIR-D1_2023-08-26_14-54-40;2023-08-26 14:55:45;2023-08-26 14:55:50;00:00:05;entrance;yes;exit;115;FAIR-D1/115;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
116;FAIR-D1_116;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_14-54-40;FAIR-D1_2023-08-26_14-54-40;2023-08-26 14:55:45;2023-08-26 14:55:47;00:00:02;exit;yes;exit;116;FAIR-D1/116;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
117;FAIR-D1_117;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_14-58-35;FAIR-D1_2023-08-26_14-58-35;2023-08-26 14:58:35;2023-08-26 14:58:50;00:00:15;entrance;yes;exit;117;FAIR-D1/117;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
118;FAIR-D1_118;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_15-04-32;FAIR-D1_2023-08-26_15-04-32;2023-08-26 15:04:32;2023-08-26 15:04:39;00:00:07;entrance;yes;exit;118;FAIR-D1/118;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
119;FAIR-D1_119;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_15-16-25;FAIR-D1_2023-08-26_15-16-25;2023-08-26 15:16:25;2023-08-26 15:16:47;00:00:22;?;yes;entrance;119;FAIR-D1/119;1 video;yes;yes;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
120;FAIR-D1_120;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_15-17-10;FAIR-D1_2023-08-26_15-17-10;2023-08-26 15:17:10;2023-08-26 15:18:18;00:01:08;?;no;?;120;FAIR-D1/120;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
121;FAIR-D1_121;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_15-17-10;FAIR-D1_2023-08-26_15-17-10;2023-08-26 15:17:10;2023-08-26 15:17:47;00:00:37;entrance;no;entrance;121;FAIR-D1/121;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
122;FAIR-D1_122;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_15-20-00;FAIR-D1_2023-08-26_15-20-00;2023-08-26 15:20:00;2023-08-26 15:20:32;00:00:32;entrance;yes;exit;122;FAIR-D1/122;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
123;FAIR-D1_123;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_15-31-16;FAIR-D1_2023-08-26_15-31-16;2023-08-26 15:31:16;2023-08-26 15:31:30;00:00:14;entrance;yes;exit;123;FAIR-D1/123;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
124;FAIR-D1_124;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_15-51-08;FAIR-D1_2023-08-26_15-51-08;2023-08-26 15:51:08;2023-08-26 15:51:30;00:00:22;entrance;no;?;124;FAIR-D1/124;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
125;FAIR-D1_125;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_16-00-42;FAIR-D1_2023-08-26_16-00-42;2023-08-26 16:00:42;2023-08-26 16:01:13;00:00:31;?;yes;exit;125;FAIR-D1/125;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
126;FAIR-D1_126;FAIR-D1;2023-08-26;FAIR-D1_2023-08-26_17-11-45;FAIR-D1_2023-08-26_17-11-45;2023-08-26 17:11:45;2023-08-26 17:13:11;00:01:26;?;yes;exit;126;FAIR-D1/126;1 video;yes;yes;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
127;FAIR-D1_127;FAIR-D1;2023-08-27;FAIR-D1_2023-08-27_09-25-32;FAIR-D1_2023-08-27_09-25-32;2023-08-27 09:25:32;2023-08-27 09:25:40;00:00:08;exit;yes;exit;127;FAIR-D1/127;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
129;FAIR-D1_129;FAIR-D1;2023-08-27;FAIR-D1_2023-08-27_09-46-45;FAIR-D1_2023-08-27_09-46-45;2023-08-27 09:46:45;2023-08-27 09:46:58;00:00:13;?;no;?;129;FAIR-D1/129;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
130;FAIR-D1_130;FAIR-D1;2023-08-27;FAIR-D1_2023-08-27_09-52-31;FAIR-D1_2023-08-27_09-52-31;2023-08-27 09:52:31;2023-08-27 09:52:45;00:00:14;?;no;entrance;130;FAIR-D1/130;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
131;FAIR-D1_131;FAIR-D1;2023-08-27;FAIR-D1_2023-08-27_09-52-31;FAIR-D1_2023-08-27_09-52-31;2023-08-27 09:52:31;2023-08-27 09:52:48;00:00:17;?;yes;exit;131;FAIR-D1/131;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
133;FAIR-D1_133;FAIR-D1;2023-08-27;FAIR-D1_2023-08-27_09-52-31;FAIR-D1_2023-08-27_09-52-31;2023-08-27 09:53:00;2023-08-27 09:53:40;00:00:40;exit;yes;entrance;133;FAIR-D1/133;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
134;FAIR-D1_134;FAIR-D1;2023-08-27;FAIR-D1_2023-08-27_09-52-31;FAIR-D1_2023-08-27_09-52-31;2023-08-27 09:53:07;2023-08-27 09:54:17;00:01:10;entrance;no;exit;134;FAIR-D1/134;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
135;FAIR-D1_135;FAIR-D1;2023-08-27;FAIR-D1_2023-08-27_09-52-31;FAIR-D1_2023-08-27_09-52-31;2023-08-27 09:53:33;2023-08-27 09:53:39;00:00:06;exit;no;exit;135;FAIR-D1/135;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
137;FAIR-D1_137;FAIR-D1;2023-08-27;FAIR-D1_2023-08-27_09-59-15;FAIR-D1_2023-08-27_09-59-15;2023-08-27 09:59:15;2023-08-27 09:59:29;00:00:14;?;no;?;137;FAIR-D1/137;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
